user,item,time,rating
carygoings,Little_Tikes_Big_Car_Carrier,984873600,5.0
carygoings,pr-GE_Extra-Lar6_0_Cu_Ft_Capacity_Electric_Dryer_DBXR453EV,984960000,5.0
carygoings,COMMTECH_Obi_Wan_Kenobi_Naboo,984960000,3.0
carygoings,Deluxe_Figure_Obi_Wan_Kenobi,984960000,3.0
carygoings,hmgd-Large_Appliances-All-Washing_Machines-GE_Super_3_2_Cu__Ft__Capacity_Washer_WJSR2080V,984960000,5.0
carygoings,Pooh_Baby_s_First_Pooh,985132800,5.0
carygoings,Little_Smart_Sort_n_Go_Car,985132800,4.0
carygoings,Starter_Up_Steve,985132800,4.0
carygoings,Sesame_Street_Walk_Talk_Big_Bird,985219200,3.0
carygoings,Ready_Steady_Ride_On,985219200,5.0
carygoings,kifm-Baby_Equipment-Car_Seats-All-Evenflo_Conquest_V_Convertible_Car_Seat,985651200,3.0
carygoings,Bop_It_32723333,985824000,4.0
carygoings,Musical_Lights_N_Sounds_Gym,985824000,4.0
carygoings,Matchbox_Special_5_Pack_Vehicles,985910400,5.0
carygoings,Hot_Wheels_100_Car_Racing_Carry_Case,985910400,3.0
carygoings,Hot_Wheels_Car_Wash_32723371,985910400,2.0
carygoings,Hot_Wheels_Super_Electronic_City_Center,985910400,2.0
carygoings,Disney_s_Walk_N_Wag_Baby_Pluto,985996800,4.0
carygoings,Electronic_Talking_Fire_Engine,986774400,3.0
carygoings,Koosh_Bubbles_Bubble_Gun,986774400,3.0
carygoings,Elmo_s_1_2_3_SprInkler,986774400,4.0
carygoings,Little_Smart_Tiny_Tot_Driver,986860800,4.0
carygoings,Baby_Baseball_32724347,986860800,4.0
carygoings,Pooh_Bounce_Around_Tigger,986947200,3.0
carygoings,ActiMates_Interactive_Teletubbies_Laa_Laa,986947200,3.0
carygoings,Little_People_Animal_Sounds_Farm,986947200,4.0
carygoings,Pooh_Country_Phone,986947200,3.0
carygoings,Talking_Teletubbies_Po,986947200,4.0
carygoings,Mighty_Dump_Truck,987033600,5.0
carygoings,My_First_Flashlight,987120000,5.0
carygoings,Car_Alarm_Key_Ring,987120000,5.0
catchfire20,well-Personal-Electric_Razors-All-Conair_10_Piece_Hair_Clipper_Model_HC100RCS,1009497600,5.0
catchfire20,well-Personal-Electric_Razors-All-Norelco_Advantage_Rechargeable_Cordless_Shaving_Lotion_Dispensing_Razor_6705X,1010707200,4.0
catchfire20,484787_Kenwood_CD_423M_200_Disc_CD_Changer,1019433600,4.0
catchfire20,elec-Photo-Cameras-All-Sony_CyberShot_DSC_S85_Digital_Camera,1019520000,4.0
catchfire20,pr-Lexmark_Color_JetPrinter_Z55_Ink_jet_Printer_3600_dpi_x_1200_dpi_B_W_Resolution_17_Ppm_B_W_Print_Spe,1047427200,4.0
catchfire20,Dell_Dimension_2350_Series_Desktops,1047513600,5.0
catchfire20,auto_Make-2002_Saturn_S_Series,1051920000,4.0
catchfire20,Dirt_Devil_088520_Featherlite_Bagless_Upright_Vacuum_Vacuum_Cleaners,1052524800,4.0
catchfire20,hmgd-Large_Appliances-All-Air_Conditioners-Whirpool_Value_Series_Air_Conditioner_ACM082XJ,1057190400,4.0
catchfire20,Hoover_F7411_900_Vacuum,1065225600,4.0
catchfire20,Cyberhome_CH_DVD_300_Player,1126137600,4.0
catchfire20,2007_Volkswagen_Rabbit,1162771200,5.0
catchfire20,2009_Toyota_Matrix,1265587200,3.0
catchfire20,General_Electric_Profile_WPRE8150K_Washer,1265673600,4.0
catchfire20,Apple-iPod-Touch-8gb-3rd-generation-MC086LL-A,1266969600,5.0
catchfire20,Belkin_Wireless_Surf_Router_F7D2301,1271462400,4.0
catladyfromnpt,hmgd-Toasters-Proctor_Silex-SmartToast_Two_Slice_Toaster,992476800,5.0
catladyfromnpt,Proctor_Silex_4_Slice_SmartToast_Toaster_Oven_30015__Toaster_Ovens_30015,992476800,3.0
catladyfromnpt,Nokia_918_Cellular_Phone,992736000,5.0
catladyfromnpt,Yahtzee_Game,1004659200,5.0
catladyfromnpt,Hewlett_Packard_PhotoSmart_C200_Digital_Camera,1009756800,5.0
catladyfromnpt,Proctor_Silex_4_Slice_SmartToast_Toaster_Oven_30015__Toaster_Ovens_30015,1009843200,3.0
catladyfromnpt,cmhd-Printers-All-Lexmark_Z11,1030233600,3.0
catladyfromnpt,HP_Deskjet_825C_Color_Inkjet_Printer__Printers_C6506A_A2L,1030233600,5.0
catladyfromnpt,hmgd-Large_Appliances-All-Washing_Machines-GE_27__Unitized_Spacemaker_Washer_and_Dryer_WSM2700WAA,1045699200,5.0
catladyfromnpt,cmsw-ISP-All-Earthlink,1088812800,2.0
catladyfromnpt,Sharp_Microwave_1100_watt_R_305EW_Microwaves,1173398400,5.0
catladyfromnpt,Datalogic_HP_PSC_1610_All_in_One_Series_Multifunction_Printer,1173398400,5.0
catladyfromnpt,pr-Bissell_3750_Upright_Vacuum,1173398400,5.0
catladyfromnpt,hmgd-Hand_Mixers-Kitchen_Aid-5_Speed_Classic_Plus,1173398400,5.0
catladyfromnpt,pr-Rival_TT9260_Cool_Touch_2-Slice_Toaster,1173398400,5.0
catladyfromnpt,pr-Dirt_Devil_M082550_Canister_Vacuum,1173484800,5.0
catladyfromnpt,pr-Gateway_DC-T23_Digital_Camera,1173484800,5.0
catladyfromnpt,pr-Breville_64451C_Crock_Pot,1205280000,5.0
cbgresh,Tender_Sounds_n_Motion_Nursery,979862400,4.0
cbgresh,hmgd-Large_Appliances-All-Rainbow_e_Series,983145600,3.0
cbgresh,Little_Tikes_Play_House,983145600,3.0
cbgresh,Easy_Store_Basketball,990057600,4.0
cbgresh,Mickey_s_Yahtzee_Jr,1009929600,4.0
cbgresh,hmgd-Large_Appliances-All-Dishwashers-Jenn-Air_White_24_in_Built-In_Dishwasher_with_Stainless_Steel_Tub_and_Upswept_Control_Panel_JDB8910AWW,1011744000,4.0
cbgresh,Little_Tikes_2_in_1_Vacuum_Set,1012003200,4.0
cbgresh,Little_Tikes_Activity_Gym_32723359,1012348800,4.0
cbgresh,Sound_Swing_Bat,1012521600,4.0
cbgresh,Sesame_Street_Baby_s_Purse,1013212800,4.0
cbgresh,Cozy_Cottage_Playhouse,1013385600,2.0
cbgresh,Inflatable_Aquarium_Pool,1019520000,4.0
cbgresh,pr-GE_Super_Plus_7_0_Cu_Ft_Capacity_Electric_Dryer_DCSR483EA,1019606400,4.0
cbgresh,Double_Easel_32723342,1028332800,5.0
cbgresh,Love_to_Dance_Bear,1028678400,4.0
cbgresh,Little_RhythmMaker_Drum,1029542400,5.0
charles,S0092515_IBM_ThinkPad_390X,1028419200,5.0
charles,auto_Make-2002_Toyota_Camry,1028937600,5.0
charles,auto_Make-2002_Mitsubishi_Montero,1031961600,4.0
charles,auto_Make-2002_Honda_CR-V,1032566400,5.0
charles,auto_Make-2002_Oldsmobile_Aurora,1033862400,5.0
charles,Kodak_DX4900_Digital_Camera__Camera_DX4900,1033862400,4.0
charles,auto_Make-2002_Chevrolet_Impala,1034035200,5.0
charles,auto_Make-2003_Toyota_Avalon,1036281600,5.0
charles,auto_Make-2003_Ford_Mustang,1036886400,5.0
charles,auto_Make-2003_Toyota_Sequoia,1036886400,5.0
charles,Olympus_Camedia_C_400_Zoom_Digital_Camera_Digital_Cameras,1037491200,5.0
charles,auto_Make-2003_Hyundai_Tiburon,1037491200,5.0
charles,Minolta_Dimage_F100_Digital_Camera__Camera_2777_301,1038182400,5.0
charles,Nikon_Coolpix_4300_Digital_Camera_Digital_Cameras,1038268800,4.0
charles,Nikon_N80_35mm_Autofocus_SLR_Camera__Camera_n80kit2485,1039564800,5.0
charles,Fuji_FinePix_S602_Zoom_Digital_Camera___Camera_FP_S602Z00,1040428800,5.0
charles,auto_Make-2003_Honda_Accord_Sedan,1040515200,5.0
charles,pr-George_Foreman_GR15_Indoor_Grill,1041033600,5.0
charles,auto_Make-2003_Toyota_4Runner,1041120000,5.0
charles,2003_Nissan_Altima,1041638400,5.0
charles,auto_Make-2003_Toyota_Tacoma,1047081600,5.0
charles,pr-Digital_Cameras-Olympus_C-750_Ultra_Zoom_Digital_Camera,1047168000,5.0
charles,Sony_Mavica_MVC_CD400_Digital_Camera__Camera_MVC_CD400,1047168000,5.0
charles,cmsw-ISP-All-Earthlink,1047772800,3.0
charles,Sony_Mavica_MVC_FD200_Digital_Camera__Camera_MVC_FD200,1048377600,4.0
charles,pr-Char-Broil_Big_Easy_8000_Series_Grill_Model_4638267,1048982400,5.0
charles,auto_Make-2003_Ford_F150_Regular_Cab_2WD,1057276800,5.0
charles,Olympus_C_50_Zoom_Digital_Camera_Digital_Cameras,1057276800,5.0
charles,Sony_DSC_F717_Cyber_shot_Digital_Camera_Digital_Cameras,1065225600,5.0
charles,Minolta_Dimage_7i_Cameras,1065312000,5.0
charles,Fuji_Finepix_A200_Digital_Camera,1065744000,4.0
charles,Nikon_Coolpix_2500_2_0_Megapixel_Point_and_Shoot_Digital_Camera__Camera_25502,1065830400,5.0
chelledun,Fisher_Price_Fisher_Price_Rainforest_Jumperoo,1326585600,4.0
chelledun,leapfrog-shapes-and-sharing-picnic-basket,1327708800,4.0
chelledun,Lamaze_Chime_Garden_35433183,1328054400,2.0
chelledun,International_Playthings_Early_Lil_Shopper_Play_Set,1328572800,5.0
chelledun,Fisher_Price_Laugh_Learn_Click_n_Learn_Remote_epi,1330473600,4.0
chelledun,fisher-price-fisher-price-laugh-and-learn-learning-workbench,1330992000,5.0
chelledun,little-tikes-endless-adventures-climb-and-slide-castle,1340755200,4.0
chelledun,mega-bloks-big-builds-creation-box,1342828800,5.0
chelledun,fisher-price-growing-baby-animal-activity-puzzle,1345939200,4.0
chelledun,fisher-price-brilliant-basics-boppin-activity-bugs,1349395200,2.0
chelledun,fisher-price-fisher-price-laugh-and-learn-puppy-piano,1350000000,4.0
chelledun,fisher-price-fisher-price-little-people-pumpkin-party-playset,1351468800,5.0
chelledun,The_First_Years_Ignite_Stroller_Black_Stripe_epi,1351728000,4.0
chelledun,sesame-street-sesame-street-big-bird-stack-and-nest,1356739200,2.0
chelledun,haba-building-blocks-sevilla,1356739200,5.0
chelledun,Fisher_Price_Fisher_Price_Little_People_Children_s_Nativity_Set,1356825600,4.0
chelledun,Haba_Building_Blocks_Cordoba,1357084800,5.0
chelledun,leapfrog-touch-magic-learning-bus,1360972800,4.0
chelledun,Learning_Resources_Smart_Snacks_Rainbow_Cones,1363910400,5.0
cspu,cmsw-ISP-All-Mindspring,986342400,1.0
cspu,Audiovox_Rampage_AA9347,996710400,3.0
cspu,Omega_Excalibur_AL_1000ATV2,998006400,4.0
cspu,Crimestopper_Gargoyle_CS_2003,1000080000,4.0
cspu,Orion_5_25__Component_Speaker_System_HCCA_5s__Component_System_HCCA_5s,1020729600,5.0
cspu,Image_Dynamics_12__Subwoofer_IDQ12_D2_V_2__Subwoofers_IDQ12_D2_V_2,1022198400,5.0
cspu,pr-Autotek_SX-5750_Car_Audio_Amplifier,1024963200,5.0
cspu,pr-Car_Speakers_MTX_Thunder_6000_T6104_Car_Subwoofer_Driver_Subwoofer_T6104,1044835200,3.0
cspu,pr-Car_Speakers_Alpine_Type_S_SPS_170A_Car_Speaker_SPS_170A,1055289600,5.0
cspu,2000_Honda_Magna,1059609600,4.0
cspu,2002_Harley_Davidson_VRSCA_V_Rod,1062460800,4.0
cspu,auto_Make-1989_Chevrolet_C1500,1075334400,5.0
cspu,Creative_Labs_Zen_Touch_40GB_USB_2_0_70PF131000001_Hard_Drive,1135728000,5.0
cspu,2004_Suzuki_SV650,1144022400,4.0
cspu,Apple_MacBook_Pro_15_4_Inch_183GHz_MA463LLA_PC_Notebook,1145404800,5.0
cspu,2003_Honda_919,1161129600,5.0
cspu,BUFFALO_TECHNOLOGY_WHR2_G54S_AirStation_Wireless_Cable_DSL_Router_WHR2G54S,1166659200,5.0
cspu,Syntax_Olevia_537H_Television,1179792000,3.0
cupcakemommy,Haba_Wooden_Cash_Register,1224460800,5.0
cupcakemommy,Melissa_and_Doug_Melissa_and_Doug_Deluxe_Ice_Cream_Parlor_Set,1224460800,5.0
cupcakemommy,Orchard_Cooperative_Game_By_Haba,1224460800,5.0
cupcakemommy,Learning_Resources_Smart_Snacks_Sorting_Shapes_Cupcakes_35472858,1224547200,4.0
cupcakemommy,Learning_Resources_LER7205_Mix_and_Match_Doughnuts,1224547200,2.0
cupcakemommy,Creative_Design_Mcdonald_s_Food_Cart,1224633600,2.0
cupcakemommy,Fold_and_Go_Dollhouse_by_Melissa_and_Doug,1224633600,4.0
cupcakemommy,Small_World_Home_Sweet_Home_By_Ryan_s_Room,1224720000,4.0
cupcakemommy,Cuisinart_Soft_Serve_Ice_Cream_Maker_at_Cabela_s,1224806400,4.0
cupcakemommy,Small_World_Italian_Food_Set,1225065600,4.0
cupcakemommy,Fisher_Price_Fisher_Price_Fun_2_Learn_Preschool_Center,1228089600,2.0
cupcakemommy,Hasbro_Dream_Town_Rose_Petal_Cottage_Playhouse,1228089600,4.0
cupcakemommy,International_Playthings_I_Play_Sand_and_Water_Table,1228608000,5.0
cupcakemommy,Hasbro_Rose_Petal_Tm_Nursery_Playset,1230336000,4.0
cupcakemommy,Hasbro_Dream_Town_Rose_Petal_Cottage_Rose_Petal_Washer,1230336000,4.0
cupcakemommy,Hasbro_PLAYSKOOL_CHERRY_BLOSSOM_PRODUCE_STAND,1230336000,2.0
cxshih,elec_Cameras-APS_NikonProneaa-Nikon_Pronea_S,1173744000,3.0
cxshih,pr-Holga_Holga_120SF_Medium_Format_Fixed_Focus_Camera_with_Lens_and_Built_in_flash_Medium_Format_Camera,1174262400,4.0
cxshih,Fisher_Price_Flutterbye_Dreams_Lullabye_Birdies_Soother_32724805,1174262400,4.0
cxshih,Fisher_Price_Flutterbye_Dreams_Lullabye_Birdies_Mobile_with_remote_control,1174262400,4.0
cxshih,product-Monitors_Sceptre_X_7S_Naga_17_in_Display_X7S_NAGA,1174435200,3.0
cxshih,Coleman_Roadtrip_Grill_LXE_9949_750,1176249600,4.0
cxshih,pr-deuter_Kangakid_Baby_Carrier,1177286400,4.0
cxshih,Learning_Curve_Toys_Lamaze_Spin_and_Explore_Garden_Gym,1177891200,4.0
cxshih,Hewlett_Packard_PSC_1510_All_In_One_InkJet_Printer_2,1177977600,4.0
cxshih,Bissell_Little_Green_Machine_Model_14005_1_ea_Vacuum,1178150400,4.0
cxshih,Embryonics_Mozart_Magic_Cube_32723862,1183334400,4.0
cxshih,Fisher_Price_Baby_Gymtastics_Bounce_and_Spin_Zebra,1183334400,5.0
cxshih,Nikon_Coolpix_S5_Digital_Camera,1185321600,4.0
cxshih,Maxi_Cosi_CabrioFix_Black_Reflection,1189641600,5.0
cxshih,Britax_Preview_Stroller,1189728000,4.0
cxshih,Olympus_MJU790SW_Digital_Camera,1211673600,4.0
daleb,cmsw-ISP-All-Sprint_Broadband,981504000,2.0
daleb,cmhd-Scanners-All-Umax_Astra_4000_Series_4000U,981504000,5.0
daleb,pr-Sony_KV_36FS12__Standard_Televisions,982281600,4.0
daleb,M_K_Sound_Mp_Series_LCR_750_Speaker,987897600,5.0
daleb,Nokia_8260_AMPS_D_AMPS_Cellular_Phone_Cellular_Phone,1005955200,4.0
daleb,elec-Photo-Cameras-All-Sony_CyberShot_DSC_S85_Digital_Camera,1007251200,4.0
daleb,well-Personal-Electric_Razors-All-Braun_Flex_Integral_5414,1012089600,4.0
daleb,auto_Make-2001_Acura_MDX,1015286400,4.0
daleb,597475_Sony_DCR_PC110,1016064000,4.0
daleb,auto_Make-2002_Acura_MDX,1022025600,5.0
daleb,Panasonic_Super_Slim_Progressive_Scan_DVD_CP72_Video_Changer_wth_DVD_RAM_and_Audio_Playback_DVD_Players,1035417600,4.0
daleb,Kenmore_85930_PowerSpin_Deluxe_Vacuum,1146873600,4.0
daleb,JVC_RV_NB1_Boombox,1147478400,5.0
daleb,pr-Cowon_System_iAudio_U2_1GB_MP3_Player,1148428800,4.0
daleb,Dell_Dimension_C521_Desktop_Computer_Athlon_64_3200_2_00GHz_160GB_512MB_DDCWCA15,1164326400,3.0
daleb,Cuisinart_TOB_50_Toaster_Oven_with_Convection_Cooking,1176249600,2.0
daleb,Canon_EOS_400D_Twin_Lens_Kit_Silver_Body_18_55mm_EF_75_300mm_f_4_5_6_Lens_Digital_Camera,1187395200,5.0
daleb,Breville_Two_Speed_Juice_Fountain_Plus_JE95XL,1201478400,4.0
damienmommie,Pictionary_Jr,979948800,3.0
damienmommie,cmsw-ISP-All-AOL,980035200,5.0
damienmommie,Singing_I_Love_You_Barney,981417600,5.0
damienmommie,Hasbro_Twister_32724141,981590400,5.0
damienmommie,Musical_Touch_N_Crawl_Baby_Mickey,982540800,3.0
damienmommie,Fisher_Price_Snap_Lock_Beads,982800000,4.0
damienmommie,Bright_Expressions_Kick_N_Crawl_Playhouse,983145600,1.0
damienmommie,Bee_Bop_Buildin_Singin_Snail_Pail,983145600,5.0
damienmommie,Baby_Smartronics_Sing_n_Count_Sheep,983145600,4.0
damienmommie,Gloworm,983577600,4.0
damienmommie,Leap_Frog_Hug_and_Learn_Baby_Tad,983577600,4.0
damienmommie,Peaceful_Planet_Rattles,983923200,5.0
damienmommie,Nesting_Action_Vehicles_32724288,984009600,5.0
damienmommie,Mr_Potato_Head_32724145,984268800,4.0
damienmommie,Disney_Magic_Sounds_Musical_Key_Ring,984355200,1.0
damienmommie,Shape_O_Toy_32724300,984528000,4.0
damienmommie,Teletubbies_Bath_Toy_Laa_Laa,984787200,5.0
damienmommie,Guess_Who,985046400,5.0
danheck78,lego-architecture-robie-house-21010,1326499200,3.0
danheck78,LEGO-Tower-Bridge-10214,1326585600,4.0
danheck78,lego-cars-flo-s-v8-cafe-8487,1326672000,3.0
danheck78,out-of-the-box-faux-cabulary-the-outrageous-game-of-wild-new-words,1327276800,3.0
danheck78,gamewright-city-square-off,1327276800,1.0
danheck78,gamewright-knock-your-blocks-off,1327276800,4.0
danheck78,buffalo-games-gotcha-board-game,1327449600,4.0
danheck78,Gigamic_Kakuzu,1327449600,5.0
danheck78,5-second-rule-by-patch-products,1327795200,3.0
danheck78,Mindware-Lab-Mice-Puzzles,1327968000,2.0
danheck78,Asmodee-Mr-Jack-Pocket-Edition,1327968000,5.0
danheck78,reverse-charades-party-game,1330646400,3.0
danheck78,Thinkfun-Solitaire-Chess-Brain-Teaser-Puzzle,1330646400,1.0
danheck78,out-of-the-box-publishing-inc-word-on-the-street-the-hilarious-tug-of-words,1330905600,5.0
danheck78,Fantasia_Alibi_Card_Game,1330905600,2.0
danheck78,gemlok-dice-game,1331078400,4.0
danheck78,Wizards_Of_The_Coast_Dungeons_and_Dragons_Inn_Fighting_Dice_Game,1331078400,2.0
danheck78,spinmaster-stomple-board-game,1331078400,4.0
danheck78,Portobello_Market_by_Playroom_Entertainment,1331164800,3.0
danheck78,Guillotine_Card_Game_By_Wizards_Of_The_Coast_Nisb,1331164800,4.0
danheck78,z-man-games-arimaa,1331164800,4.0
danheck78,mega-monopoly,1331251200,3.0
danheck78,Techno-Source-Rubik-s-Revolution,1331251200,1.0
danheck78,barnes-and-noble-dicecapades-board-game,1331251200,4.0
danheck78,Tic_Tac_Ku_Wooden_Super_Tic_Tac_Toe_9_At_Once,1332115200,4.0
danheck78,Nuclear_War_Card_Game,1332115200,5.0
danheck78,Playroom_Entertainment_Livingstone_1_ea,1332115200,3.0
danheck78,northstar-games-wits-and-wagers-ages-10-and-up-1-ea,1332288000,4.0
danheck78,Fundex-Games-Unusual-Suspects,1332288000,2.0
danheck78,Hasbro_U_Build_Monopoly,1332979200,3.0
danheck78,hearthsong-rookie-perplexus,1333065600,4.0
danheck78,aristoplay-blindside,1354320000,2.0
danheck78,continuum-games-albert-s-insomnia-1-ea,1354320000,2.0
danheck78,foxmind-fauna,1354320000,4.0
danheck78,smart-games-troy-game-ae84f907,1354406400,3.0
danheck78,smart-games-bill-and-betty-bricks-ages-5-1-ea,1354406400,4.0
danielius,Chatter_Phone_32724160,985478400,4.0
danielius,Bitty_Baby,985564800,4.0
danielius,Baby_Smartronics_Cookie_Shape_Surprise_71932,985564800,5.0
danielius,Magic_Lights,985564800,5.0
danielius,Cozy_Coupe_II_Car,985564800,5.0
danielius,Pokemon_Keychain_Pikachu,985564800,3.0
danielius,Gazoobo_Sorting_House,985564800,5.0
danielius,Whoozit_32724088,985564800,5.0
danielius,Scrabble,985564800,5.0
danielius,Blue_s_Clues_Press_and_Guess,985564800,5.0
danielius,ActiMates_Interactive_Teletubbies_Laa_Laa,985564800,1.0
danielius,Intelli_Table,985564800,1.0
danielius,Britax_Roundabout_Onyx,985564800,1.0
danielius,Scattergories_32724140,985564800,1.0
danielius,Leap_Frog_Leappad_Learning_System,985564800,4.0
danielius,Classic_Washable_Markers,985651200,5.0
danielius,Little_Smart_Sing_N_Smile_Pals,985651200,5.0
danielius,Groovy_Girl_Zarah,985651200,5.0
danielius,Nokia_5180_Cellular_Phone,985651200,5.0
danielius,Toots_the_Train,985651200,5.0
danielius,My_First_Flashlight,985651200,5.0
danielius,Car_Alarm_Key_Ring,985651200,5.0
danielius,Lots_to_Love_Babies,985651200,5.0
danielius,Barney_s_Laptop_Learner,985651200,5.0
danielius,My_Interactive_Pooh,985651200,5.0
danielius,Double_Easel_32723342,985651200,5.0
danielius,Shoppin_Sounds_Cash_Register,985651200,5.0
danielius,ActiMates_Interactive_Barney,985651200,5.0
danielius,Play_Doh_4_Pack_Classic_Colors,985651200,5.0
danielius,Fisher_Price_Rock_A_Stack,985651200,5.0
danielius,Ouija_Board_32724068,985651200,1.0
danielius,Powerpuff_Girls_Bitty_Cuddles_Buttercup,985651200,5.0
danielius,Nokia_6210_Navigator_Cell_Phone,985651200,5.0
danielius,Fisher_Price_Rescue_Heroes_Command_Center,985651200,1.0
danielius,Sesame_Street_Talking_Alphabet,985651200,5.0
danielius,Mancala_32723330,985737600,5.0
danielius,Mighty_Dump_Truck,985737600,5.0
danielius,3_In_1_Rock_n_Roll,985737600,5.0
danielius,Cool_Moves,985737600,5.0
danielius,Yahtzee_Game,985737600,5.0
danielius,Big_Action_Garage,985737600,5.0
danielius,Little_Smart_First_Words_Plus,985737600,5.0
danielius,Little_Smart_Tiny_Tot_Driver,985737600,5.0
danielius,Nature_Sounds_Lantern,985737600,5.0
danielsaddress,pr-MicroStar_K8T_NEO-FSR_Motherboard,1087171200,5.0
danielsaddress,pr-Microstar_DragonWriter_CR48-A_MS-8348AB_CD-RW_Burner,1087171200,5.0
danielsaddress,pr-Apex_AT2702__Standard_Televisions,1087171200,3.0
danielsaddress,auto_Make-1996_Dodge_Avenger,1087171200,5.0
danielsaddress,pr-Biostar_M7NCG_PRO_nForce2_Athlon_XP_Duron_SktA_DDR_ATX_Motherboard_w_Audio_Video_LAN_Retail_Free_2nd_Motherboard,1087171200,5.0
danielsaddress,elec-Photo-Cameras-All-Sony_MVC-FD95,1087171200,5.0
danielsaddress,JVC_KD_S680_CD_Receiver___KD_S680,1087257600,5.0
danielsaddress,pr-Fedder_A3X05F2B_Air_Conditioner,1087776000,3.0
danielsaddress,elec_Cameras-SLR_MinoltaXX-Minolta_X-700,1088812800,5.0
danielsaddress,cmsw-ISP-All-Compuserve,1089072000,1.0
danielsaddress,Super_Soaker_CPS_1000,1090195200,4.0
danielsaddress,Super_Soaker_CPS_2500,1090195200,3.0
danielsaddress,pr-Compaq_Presario_R3000Z_dp533av_PC_Notebook,1100476800,5.0
danielsaddress,pr-Canon_Digital_Rebel_EOS_300D_Body_only_Digital_Camera,1106784000,5.0
danielsaddress,Averatec_Notebook_with_AMD_Turion_64_Mobile_Technology_MT_32_AV2260_EY1_PC_Notebook,1197763200,3.0
danielsaddress,auto_Make-1997_Honda_Civic_del_Sol,1197849600,5.0
danielsaddress,cmsw-ISP-All-Comcast_Home,1197849600,2.0
danielsaddress,Gateway_FPD1765_17_Black_LCD_Flat_Panel_Display,1197936000,4.0
dannyzmom,Crayola_16_Washable_Crayons,984700800,4.0
dannyzmom,Little_Smart_Tiny_Touch_Phone_Plus,985478400,5.0
dannyzmom,Sesame_Street_Talking_Alphabet,985651200,1.0
dannyzmom,Happy_Crane_Construction,985737600,5.0
dannyzmom,Little_Smart_Peek_a_Boo_Apple_Acres,985996800,4.0
dannyzmom,55_Piece_Block_Bucket_Assortment,986256000,5.0
dannyzmom,Little_Smart_Tiny_Tot_Driver,986860800,5.0
dannyzmom,Right_Height_Tee_Ball,988675200,5.0
dannyzmom,Easy_Store_Jr_Play_Table_32724236,1007251200,5.0
dannyzmom,Baby_Bjorn_Original_Baby_Carrier,1010620800,5.0
dannyzmom,hmgd-Small_Appliances-All-George_Foreman_Grill_GR20CB_XL,1011139200,5.0
dannyzmom,elec_Camcorders-VHS_PanasonicPVV-Panasonic_PV-L659,1011225600,5.0
dannyzmom,Slumber_Time_Soother_With_Remote_Control,1011744000,5.0
dannyzmom,Elmo_s_Rock_Roll_Guitar,1011916800,4.0
dannyzmom,Musical_Lights_N_Sounds_Gym,1012003200,4.0
dannyzmom,Car_Alarm_Key_Ring,1012262400,5.0
darkside9923,cmhd-Accessories-All-Intel_KVC820PAK10_ATX_MBD_VC820_133FSB_4X_AMR_RDRAM_ATA_66_10PK,1006300800,3.0
darkside9923,Lexmark_Z43_Inkjet_Printer__Printers_14D0272,1009324800,4.0
darkside9923,S0038252_IBM_ThinkPad_600_E,1016582400,4.0
darkside9923,Hewlett_Packard_C8901A_ABA_629663,1019865600,3.0
darkside9923,pr-Compaq_Armada_M700_140141-006_PC_Notebook,1090886400,3.0
darkside9923,pr-Digital_Cameras-Nikon_Coolpix_2100,1113868800,5.0
darkside9923,MB_DFI_NF4_LANPARTY_UT_nF4_Ultra_D_LANPARTYUTNF4ULTRAD_Motherboard,1127606400,4.0
darkside9923,pr-AOpen_Aeolus_6200_DV256_PCI_Express_256MB_DDR_TV_DVI_Retail_Graphic_Card,1127692800,3.0
darkside9923,Apple_iPod_nano_5th_Generation_Orange_8_GB_MP3_Player,1128816000,4.0
darkside9923,auto_Make-1999_Honda_Civic_2_door,1143158400,3.0
darkside9923,2003_Honda_Element,1161302400,3.0
darkside9923,Holmes_Products_Holmes_Harmony_HEPA_Type_Mini_Tower_Air_Purifier_Air_Purifier_3,1192147200,3.0
darkside9923,Bissell_5770_Healthy_Home_Vacuum,1192147200,4.0
darkside9923,Eureka_431A_Optima_Vacuum,1192147200,2.0
darkside9923,pr-Logitech_MX500_High_Performance_Optical_Mouse_830684-0000_OEM_dslogmx500_1_1,1192233600,5.0
darkside9923,elec_Cameras-SLR_CanonEOSS-Canon_EOS_Elan_II_Elan_IIe,1192233600,5.0
darkside9923,pr-A4tech_KBS_21_A_Shape_Wired_Keyboard_KBS21,1192233600,4.0
darkside9923,256MB_Gigabyte_ATI_RADEON_HD2400XT_PCI_Express_DVI_HDCP_Graphic_Card,1195603200,3.0
darkside9923,Lomo_Holga_120_N_Film_Camera,1198108800,4.0
darkside9923,pr-IBM_ThinkPad_T23_2647_2647T43_PC_Notebook,1198368000,4.0
darkside9923,pr-Samsung_TXG2547__Standard_Televisions,1198454400,4.0
darkside9923,well-Personal-Electric_Razors-All-Wahl_Peanut,1202947200,5.0
davec80,pr-Philips_TP2785C__Standard_Televisions,998438400,4.0
davec80,pr-Printers_Canon_MultiPASS_C555_Multifunction_0698A139AA_RFD,1005350400,4.0
davec80,elec_Home_Speakers-In_Wall_CambridgeSoundworksEnsembleProductFamilymily-Cambridge_Soundworks_New_Ensemble_III,1006646400,4.0
davec80,597421_Onkyo_TX_DS494_Home_Theater_Receiver,1006732800,5.0
davec80,514290_JVC_HR_VP59U_Hi_Fi_VCR,1011398400,4.0
